Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
66228788,2025-09-21 12:36:24,09/21/2025 12:41:46 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/21/2025 12:41:50 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66307455,2025-09-28 16:47:40,09/28/2025 04:49:00 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/28/2025 04:49:09 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66620067,2025-10-26 03:02:47,10/27/2025 04:27:33 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10462.0,2156 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",10/27/2025 12:00:00 AM,11 BRONX,13.0,Precinct 49,2043190010.0,BRONX,"1,021,137","250,885",PHONE,Unspecified,BRONX,,,,,,,,40.85521919401,-73.86665829683,POINT (-73.866658296832 40.855219194013)
64798486,2025-04-29 17:44:52,05/06/2025 12:13:18 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,,RESIDENTIAL BUILDING,10457.0,1950 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",05/06/2025 12:00:00 AM,06 BRONX,15.0,Precinct 48,2029560005.0,BRONX,"1,014,905","246,842",PHONE,Unspecified,BRONX,,,,,,,,40.84414620148,-73.88920462444,POINT (-73.889204624436 40.84414620148)
66409598,2025-10-08 16:49:42,10/08/2025 06:25:01 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,10/08/2025 06:25:15 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
64198161,2025-02-26 22:40:51,02/27/2025 03:53:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10468.0,2721 MORRIS AVENUE,MORRIS AVENUE,EAST KINGSBRIDGE ROAD,EAST  196 STREET,EAST KINGSBRIDGE ROAD,EAST  196 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/27/2025 03:53:42 AM,07 BRONX,14.0,Precinct 52,2033170043.0,BRONX,"1,013,159","255,573",ONLINE,Unspecified,BRONX,,,,,,,,40.86811605903,-73.89547747628,POINT (-73.895477476279 40.868116059031)
65621516,2025-07-21 12:32:14,07/22/2025 12:00:00 AM,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,,10462.0,2037 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,07/22/2025 12:00:00 AM,09 BRONX,18.0,Precinct 43,2039320026.0,BRONX,"1,023,966","243,050",UNKNOWN,Unspecified,BRONX,,,,,,,,40.83370217269,-73.8564782521,POINT (-73.856478252099 40.83370217269)
64684682,2025-04-19 01:19:44,04/19/2025 01:56:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/19/2025 01:56:54 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
64811162,2025-04-30 15:05:03,05/07/2025 09:36:07 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10472.0,1240 MORRISON AVENUE,MORRISON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",05/07/2025 12:00:00 AM,09 BRONX,17.0,Precinct 43,2037780010.0,BRONX,"1,018,877","241,935",PHONE,Unspecified,BRONX,,,,,,,,40.83066324047,-73.87487410501,POINT (-73.874874105011 40.830663240474)
65511414,2025-07-09 20:48:31,07/09/2025 11:41:38 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10470.0,265 EAST  239 STREET,EAST  239 STREET,KEPLER AVENUE,KATONAH AVENUE,KEPLER AVENUE,KATONAH AVENUE,ADDRESS,BRONX,EAST  239 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/09/2025 11:41:39 PM,12 BRONX,11.0,Precinct 47,2033800065.0,BRONX,"1,020,455","267,264",MOBILE,Unspecified,BRONX,,,,,,,,40.90017725279,-73.86903511377,POINT (-73.869035113772 40.900177252795)
67676044,2025-07-31 17:25:01,08/01/2025 08:47:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10455.0,730 BECK STREET,BECK STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,08/01/2025 12:00:00 AM,02 BRONX,17.0,Precinct 41,2027070011.0,BRONX,"1,012,068","236,428",PHONE,Unspecified,BRONX,,,,,,,,40.81557216665,-73.89950147479,POINT (-73.899501474792 40.815572166647)
64876083,2025-05-07 21:38:40,05/08/2025 03:12:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457.0,3972 3 AVENUE,3 AVENUE,EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,ADDRESS,BRONX,3 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/08/2025 03:12:53 AM,03 BRONX,15.0,Precinct 42,2029297501.0,BRONX,"1,012,112","245,609",MOBILE,Unspecified,BRONX,,,,,,,,40.84077123354,-73.89930438746,POINT (-73.899304387465 40.840771233536)
64702004,2025-04-19 19:16:54,04/19/2025 07:53:48 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10452.0,1175 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/19/2025 07:53:51 PM,04 BRONX,16.0,Precinct 44,2024880036.0,BRONX,"1,006,188","243,393",MOBILE,Unspecified,BRONX,,,,,,,,40.83470566279,-73.92072145694,POINT (-73.920721456938 40.83470566279)
63944229,2025-01-31 15:59:36,07/26/2025 04:48:02 PM,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING,RESIDENTIAL BUILDING,10459.0,1419 VYSE AVENUE,VYSE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",07/26/2025 12:00:00 AM,03 BRONX,17.0,Precinct 42,2029870046.0,BRONX,"1,014,809","241,951",PHONE,Unspecified,BRONX,,,,,,,,40.83072216804,-73.88957387808,POINT (-73.889573878075 40.830722168042)
65090139,2025-05-28 10:04:40,06/04/2025 09:43:14 AM,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,10472.0,1020 BOYNTON AVENUE,BOYNTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,06/04/2025 12:00:00 AM,09 BRONX,18.0,Precinct 43,2037150011.0,BRONX,"1,018,206","239,775",PHONE,Unspecified,BRONX,,,,,,,,40.82473726808,-73.8773097163,POINT (-73.877309716303 40.824737268082)
63730474,2025-01-11 11:20:00,01/11/2025 11:24:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),WA2,,10469.0,2845 WICKHAM AVENUE,WICKHAM AVENUE,BARTOW AVE,ARNOW AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,01/11/2025 11:24:00 AM,12 BRONX,12.0,Precinct 47,2047930012.0,BRONX,"1,029,356","255,589",PHONE,Unspecified,BRONX,,,,,,,,40.86809206864,-73.83691608638,POINT (-73.836916086379 40.868092068636)
67740954,2025-06-24 15:16:48,06/27/2025 06:05:08 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE,RESIDENTIAL BUILDING,10453.0,1705 ANDREWS AVENUE SOUTH,ANDREWS AVENUE SOUTH,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",06/27/2025 12:00:00 AM,05 BRONX,14.0,Precinct 46,2028780169.0,BRONX,"1,006,856","248,821",PHONE,Unspecified,BRONX,,,,,,,,40.84960224583,-73.91828917308,POINT (-73.918289173084 40.849602245835)
66464731,2025-10-13 15:47:00,10/14/2025 01:43:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",NR5,,10451.0,790 CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,E 156 ST,E 158 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,10/14/2025 01:43:00 PM,04 BRONX,16.0,Precinct 44,2024439080.0,BRONX,"1,005,662","239,617",ONLINE,Unspecified,BRONX,,,,,,,,40.82434291878,-73.92263434243,POINT (-73.922634342429 40.824342918781)
66258429,2025-09-24 18:26:00,10/06/2025 11:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10469.0,3335 PEARSALL AVENUE,PEARSALL AVENUE,GIVAN AVE,BOSTON RD,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/06/2025 11:00:00 PM,12 BRONX,12.0,Precinct 47,2047320026.0,BRONX,"1,025,290","257,530",ONLINE,Unspecified,BRONX,,,,,,,,40.87343935261,-73.85160507707,POINT (-73.851605077075 40.873439352613)
65301743,2025-06-18 17:05:00,06/18/2025 05:15:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),WE,,10461.0,2422 LYVERE STREET,LYVERE STREET,ZEREGA AVE,BEND,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/18/2025 05:15:00 PM,10 BRONX,18.0,Precinct 45,2039970017.0,BRONX,"1,025,096","245,919",PHONE,Unspecified,BRONX,,,,,,,,40.84157158048,-73.85237730552,POINT (-73.852377305522 40.841571580475)
63650634,2025-01-06 21:14:00,01/08/2025 04:11:53 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10463.0,3220 NETHERLAND AVENUE,NETHERLAND AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",01/08/2025 12:00:00 AM,08 BRONX,11.0,Precinct 50,2057870137.0,BRONX,"1,008,733","261,427",MOBILE,Unspecified,BRONX,,,,,,,,40.88419685956,-73.91145858516,POINT (-73.91145858516 40.884196859555)
64147760,2025-02-21 11:14:09,04/16/2025 08:48:33 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,10458.0,2726 DECATUR AVENUE,DECATUR AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",04/16/2025 12:00:00 AM,07 BRONX,15.0,Precinct 52,2032780018.0,BRONX,"1,015,225","254,635",PHONE,Unspecified,BRONX,,,,,,,,40.86553452835,-73.88801205148,POINT (-73.888012051481 40.865534528348)
65271459,2025-06-15 05:17:27,06/18/2025 03:29:33 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Sidewalk,10469.0,1458 EAST GUN HILL ROAD,EAST GUN HILL ROAD,FENTON AVENUE,ADEE AVENUE,FENTON AVENUE,ADEE AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,06/16/2025 12:38:53 AM,11 BRONX,12.0,Precinct 49,2045670103.0,BRONX,"1,027,457","255,981",ONLINE,Unspecified,BRONX,,,,,,,,40.86917748688,-73.84377951188,POINT (-73.843779511877 40.869177486881)
67729709,2025-08-01 10:52:05,08/07/2025 01:53:52 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,,RESIDENTIAL BUILDING,10457.0,507 EAST  176 STREET,EAST  176 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/07/2025 12:00:00 AM,06 BRONX,15.0,Precinct 48,2029240042.0,BRONX,"1,012,626","247,356",PHONE,Unspecified,BRONX,,,,,,,,40.84556459733,-73.89743935757,POINT (-73.897439357565 40.845564597326)
67242616,2025-12-19 11:01:42,12/19/2025 09:38:47 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10454.0,712 EAST  133 STREET,EAST  133 STREET,CYPRESS AVENUE,WILLOW AVENUE,CYPRESS AVENUE,WILLOW AVENUE,ADDRESS,BRONX,EAST  133 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",12/19/2025 09:38:51 PM,01 BRONX,8.0,Precinct 40,2025610025.0,BRONX,"1,007,695","231,359",MOBILE,Unspecified,BRONX,,,,,,,,40.80167185955,-73.91531757325,POINT (-73.915317573253 40.801671859553)
63729880,2025-01-11 17:04:24,01/12/2025 07:01:29 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/12/2025 07:01:58 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66086335,2025-09-08 13:39:45,09/10/2025 03:42:49 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Sidewalk,10456.0,241 EAST  167 STREET,EAST  167 STREET,SHERMAN AVENUE,GRANT AVENUE,SHERMAN AVENUE,GRANT AVENUE,ADDRESS,BRONX,EAST  167 STREET,,Closed,,The Department of Sanitation cleaned the location.,09/10/2025 07:19:17 AM,04 BRONX,16.0,Precinct 44,2024530095.0,BRONX,"1,007,735","243,007",PHONE,Unspecified,BRONX,,,,,,,,40.83364222629,-73.91513233378,POINT (-73.915132333775 40.833642226288)
65539908,2025-07-12 18:41:01,07/14/2025 01:47:11 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Alley,10453.0,1672 TOWNSEND AVENUE,TOWNSEND AVENUE,DEAD END,CLIFFORD PLACE,DEAD END,CLIFFORD PLACE,ADDRESS,BRONX,TOWNSEND AVENUE,,Closed,,The Department of Sanitation cleaned the location.,07/14/2025 01:47:15 PM,05 BRONX,14.0,Precinct 46,2028480051.0,BRONX,"1,008,475","247,492",ONLINE,Unspecified,BRONX,,,,,,,,40.84595024097,-73.91244199983,POINT (-73.91244199983 40.845950240968)
65329569,2025-06-21 12:39:49,06/21/2025 05:34:57 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10468.0,2890 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  229 STREET,RESERVOIR AVENUE,WEST  229 STREET,RESERVOIR AVENUE,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2025 05:35:02 PM,08 BRONX,14.0,Precinct 50,2032500200.0,BRONX,"1,011,704","258,302",MOBILE,Unspecified,BRONX,,,,,,,,40.87561096798,-73.9007269445,POINT (-73.900726944495 40.875610967982)
65130164,2025-06-01 14:14:39,06/01/2025 02:14:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,3+ Family Apt. Building,10459.0,1036 LONGFELLOW AVENUE,LONGFELLOW AVENUE,ALDUS STREET,EAST 165 STREET,ALDUS STREET,EAST  165 STREET,ADDRESS,BRONX,LONGFELLOW AVENUE,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,06/05/2025 10:08:52 AM,02 BRONX,17.0,Precinct 41,2027560069.0,BRONX,"1,015,335","239,611",PHONE,Unspecified,BRONX,,,,,,,,40.82429770541,-73.88768400066,POINT (-73.887684000663 40.824297705415)
64385092,2025-03-18 01:16:47,03/18/2025 02:55:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10452.0,963 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/18/2025 02:55:55 AM,04 BRONX,16.0,Precinct 44,2025110068.0,BRONX,"1,003,966","242,285",PHONE,Unspecified,BRONX,,,,,,,,40.83166976292,-73.92875447198,POINT (-73.928754471984 40.83166976292)
65139671,2025-06-02 14:31:39,06/02/2025 02:31:39 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,,3+ Family Apartment Building,10467.0,720 EAST  216 STREET,EAST  216 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  216 STREET,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,06/04/2025 11:54:31 AM,12 BRONX,12.0,Precinct 47,2046630024.0,BRONX,"1,022,108","260,338",PHONE,Unspecified,BRONX,,,,,,,,40.88116065659,-73.86309485771,POINT (-73.863094857714 40.881160656592)
63935360,2025-01-30 21:39:56,02/01/2025 05:04:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10457.0,1764 WEEKS AVENUE,WEEKS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/01/2025 12:00:00 AM,05 BRONX,15.0,Precinct 46,2027970017.0,BRONX,"1,009,860","247,551",ONLINE,Unspecified,BRONX,,,,,,,,40.8461082702,-73.90743588213,POINT (-73.907435882131 40.846108270198)
63702644,2025-01-09 10:10:43,01/10/2025 10:07:07 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10456.0,1400 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",01/10/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2027860002.0,BRONX,"1,008,810","244,633",MOBILE,Unspecified,BRONX,,,,,,,,40.83810219968,-73.9112416587,POINT (-73.911241658705 40.838102199684)
64660270,2025-04-15 19:15:46,04/16/2025 09:02:04 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10458.0,365 EAST  183 STREET,EAST  183 STREET,,,,,ADDRESS,BRONX,,,Closed,,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,04/16/2025 12:00:00 AM,05 BRONX,15.0,Precinct 46,2031430155.0,BRONX,"1,013,060","251,285",ONLINE,Unspecified,BRONX,,,,,,,,40.85634712506,-73.89585384991,POINT (-73.895853849907 40.856347125055)
64299069,2025-03-10 00:06:34,03/10/2025 11:55:14 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10452.0,1014 GERARD AVENUE,GERARD AVENUE,EAST  164 STREET,EAST  165 STREET,EAST  164 STREET,EAST  165 STREET,ADDRESS,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/10/2025 11:55:17 AM,04 BRONX,16.0,Precinct 44,2024770007.0,BRONX,"1,005,587","242,030",PHONE,Unspecified,BRONX,,,,,,,,40.83096609399,-73.92289765759,POINT (-73.922897657592 40.830966093989)
65406498,2025-06-28 23:33:27,06/29/2025 01:09:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10463.0,130 WEST  228 STREET,WEST  228 STREET,MARBLE HILL LANE,MARBLE HILL AVENUE,MARBLE HILL LANE,MARBLE HILL AVENUE,ADDRESS,BRONX,WEST  228 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/29/2025 01:09:56 AM,08 BRONX,10.0,Precinct 50,1022150586.0,BRONX,"1,009,554","258,607",ONLINE,Unspecified,BRONX,,,,,,,,40.87645452418,-73.90850013894,POINT (-73.908500138939 40.876454524184)
65075152,2025-05-27 04:37:53,05/27/2025 06:20:19 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10469.0,1316 BURKE AVENUE,BURKE AVENUE,EAST GUN HILL ROAD,FISH AVENUE,EAST GUN HILL ROAD,FISH AVENUE,ADDRESS,BRONX,BURKE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/27/2025 06:20:22 AM,12 BRONX,12.0,Precinct 47,,BRONX,"1,026,177","256,907",PHONE,Unspecified,BRONX,,,,,,,,40.87172524252,-73.84840171353,POINT (-73.848401713526 40.871725242524)
65022774,2025-05-21 06:55:58,05/21/2025 10:12:56 PM,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,DAMAGED OR MISSING,RESIDENTIAL BUILDING,10462.0,2100 BRONX PARK EAST,BRONX PARK EAST,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",05/21/2025 12:00:00 AM,11 BRONX,13.0,Precinct 49,2042860022.0,BRONX,"1,020,438","250,357",PHONE,Unspecified,BRONX,,,,,,,,40.85377288575,-73.8691879373,POINT (-73.8691879373 40.853772885755)
65194746,2025-06-07 12:56:00,06/21/2025 11:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10462.0,714 MORRIS PARK AVENUE,MORRIS PARK AVENUE,WHITE PLAINS RD,HUNT AVE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/21/2025 11:00:00 AM,11 BRONX,13.0,Precinct 49,2040330005.0,BRONX,"1,021,445","247,282",ONLINE,Unspecified,BRONX,,,,,,,,40.84532874498,-73.86556490711,POINT (-73.865564907106 40.845328744977)
